sample_idx,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
153,0.46755483746528625,1.971386194229126,1.85919988155365,1.5894306898117065,1.7252464294433594,0.12252999097108841,0.3626742959022522,0.45053404569625854,0.4204320013523102,0.3616679608821869,0.46360471844673157,0.5077170729637146,0.4668930768966675,0.3977866470813751,0.5321178436279297,0.5512388944625854,0.5099015831947327,0.4440965950489044,0.47628092765808105,1.8563613891601562,1.7653459310531616,0.5898247957229614,1.5309290885925293,1.1974049806594849,1.6322945356369019
154,0.21240177750587463,0.3559652268886566,0.3106480538845062,0.2676539123058319,0.155010387301445,0.2749050259590149,0.2010984867811203,0.43532058596611023,0.4412327706813812,0.46374037861824036,0.09987787157297134,0.3217467963695526,0.3373991847038269,0.37258684635162354,0.08445335179567337,0.20635271072387695,0.22846855223178864,0.2695174515247345,0.1738998293876648,0.2903391122817993,0.24156300723552704,0.17370197176933289,0.1772005409002304,0.15432211756706238,0.07567194104194641
155,0.45013418793678284,2.006312608718872,1.920462727546692,1.6179713010787964,1.71355402469635,0.08334342390298843,0.09528516978025436,0.5357136130332947,0.2994791865348816,0.13398441672325134,0.10664986073970795,0.5650355219841003,0.33160755038261414,0.1944698989391327,0.12464800477027893,0.6040085554122925,0.373712420463562,0.25469979643821716,0.43862518668174744,1.913128137588501,1.8324024677276611,0.4050981104373932,1.5360758304595947,1.0573524236679077,1.6150643825531006
156,0.4093587100505829,1.6223628520965576,1.5632325410842896,1.318429946899414,1.3472840785980225,0.26582688093185425,0.34176909923553467,0.9117539525032043,0.7897460460662842,0.6582301259040833,0.2763403654098511,0.8453812599182129,0.7048608064651489,0.5514422059059143,0.2096385657787323,0.7898200154304504,0.626596212387085,0.44178536534309387,0.3705306947231293,1.5473064184188843,1.486365556716919,0.33270663022994995,1.2241333723068237,0.7078862190246582,1.2434327602386475
157,0.26733487844467163,0.3368006944656372,0.3068046569824219,0.24579758942127228,0.09965827316045761,0.09833765029907227,0.20160162448883057,0.4645249545574188,0.2869231402873993,0.2543167173862457,0.20839206874370575,0.410765677690506,0.2134813815355301,0.19878733158111572,0.3032103478908539,0.3891076445579529,0.19425712525844574,0.19370606541633606,0.22073350846767426,0.26749512553215027,0.23361802101135254,0.17667390406131744,0.15860265493392944,0.17499582469463348,0.05048157274723053
158,0.4019862413406372,0.3505461513996124,0.2967550456523895,0.1995137333869934,0.11749467998743057,0.2723907232284546,0.24133026599884033,0.7202075719833374,0.4955074191093445,0.32280683517456055,0.30554860830307007,0.6748690009117126,0.41292956471443176,0.17861640453338623,0.4489632844924927,0.6917371153831482,0.4182186424732208,0.16707222163677216,0.37567806243896484,0.3013491928577423,0.2795936167240143,0.2616554796695709,0.2797718942165375,0.27657416462898254,0.23710821568965912
159,0.31090569496154785,1.5924087762832642,1.4940946102142334,1.2270822525024414,1.3006198406219482,0.02850601077079773,0.054016828536987305,0.09535131603479385,0.06715285778045654,0.06237184628844261,0.047316182404756546,0.11842953413724899,0.09806696325540543,0.09451820701360703,0.04176061972975731,0.14615729451179504,0.13422831892967224,0.135895773768425,0.29842501878738403,1.495035171508789,1.4012125730514526,0.06713402271270752,1.146991491317749,0.6823272109031677,1.2057732343673706
160,0.38950836658477783,1.2159653902053833,1.1856164932250977,1.0149940252304077,0.9773003458976746,0.12204772979021072,0.18587899208068848,0.9679203629493713,0.7781809568405151,0.38967233896255493,0.24255837500095367,0.990354061126709,0.7892624735832214,0.3418020009994507,0.3598542809486389,1.0447636842727661,0.8332489132881165,0.3608579933643341,0.33314448595046997,1.1626572608947754,1.1273603439331055,0.24317987263202667,0.9188902974128723,0.25755035877227783,0.8843307495117188
161,0.5370394587516785,2.0348315238952637,1.9249186515808105,1.6853394508361816,1.8134117126464844,0.3416462242603302,0.22849828004837036,0.49820807576179504,0.5271121263504028,0.5706112384796143,0.16397568583488464,0.49149471521377563,0.5265594124794006,0.5756474733352661,0.1286315768957138,0.49784815311431885,0.5300552845001221,0.5743839144706726,0.5114231705665588,1.9341150522232056,1.833806037902832,0.5441083908081055,1.5948244333267212,1.2045437097549438,1.7036248445510864
162,0.43039554357528687,2.2868785858154297,2.1650338172912598,1.8034533262252808,1.9747734069824219,0.07611460238695145,0.08843296766281128,0.08638836443424225,0.07115772366523743,0.08282814919948578,0.15171679854393005,0.10564007610082626,0.06430535763502121,0.07093244791030884,0.2120337039232254,0.12883199751377106,0.04729706421494484,0.050919774919748306,0.4407389163970947,2.1727583408355713,2.0621438026428223,0.7186679244041443,1.7346776723861694,1.3840992450714111,1.8802484273910522
163,0.32045888900756836,0.31179437041282654,0.28069058060646057,0.2474972903728485,0.10680422931909561,0.1304352730512619,0.2980954647064209,0.5156079530715942,0.3320794999599457,0.32162612676620483,0.43164753913879395,0.6058398485183716,0.4497109651565552,0.43045422434806824,0.5717406272888184,0.7071489691734314,0.5654029250144958,0.5305883288383484,0.28358426690101624,0.2565491795539856,0.2427353858947754,0.28113603591918945,0.25412315130233765,0.26057061553001404,0.2064281553030014
164,0.4419233798980713,0.3311663568019867,0.2784609794616699,0.2357998937368393,0.2556314170360565,0.2055058777332306,0.347411185503006,1.057744026184082,0.809535026550293,0.3747118413448334,0.5325865149497986,1.0880918502807617,0.821292519569397,0.30707424879074097,0.7427090406417847,1.1704943180084229,0.8988206386566162,0.3955115079879761,0.42531317472457886,0.29982027411460876,0.32848647236824036,0.397511750459671,0.4261853098869324,0.4338729679584503,0.4039577543735504
165,0.4002978503704071,1.981823205947876,1.882027268409729,1.5678128004074097,1.6760348081588745,0.22875522077083588,0.21865293383598328,0.4645136892795563,0.4239339530467987,0.40247732400894165,0.24071809649467468,0.43047088384628296,0.37613043189048767,0.3548531234264374,0.2476356029510498,0.3925601840019226,0.313216894865036,0.2878887951374054,0.3940064311027527,1.8864561319351196,1.7906436920166016,0.429508775472641,1.490617036819458,1.057110071182251,1.5810118913650513
166,0.27061930298805237,0.7826306819915771,0.7332739233970642,0.6331796646118164,0.5622169375419617,0.08065468817949295,0.13269922137260437,0.16594231128692627,0.15541493892669678,0.16500115394592285,0.16922545433044434,0.21413297951221466,0.20927390456199646,0.22580772638320923,0.2305562049150467,0.26846519112586975,0.25702372193336487,0.27059561014175415,0.23707948625087738,0.7049688100814819,0.6574493646621704,0.08596725016832352,0.5385004281997681,0.03263216093182564,0.45864608883857727
167,0.40288615226745605,1.9262958765029907,1.8301430940628052,1.5314013957977295,1.629992127418518,0.08325875550508499,0.06241510063409805,0.2819829285144806,0.11756789684295654,0.08487575501203537,0.07975646108388901,0.2761487066745758,0.07573333382606506,0.03507521003484726,0.0886235460639,0.28564614057540894,0.060794562101364136,0.035786598920822144,0.3926103413105011,1.8321105241775513,1.7398546934127808,0.32795894145965576,1.451590895652771,0.9897195100784302,1.533904790878296
168,0.25810980796813965,0.42660683393478394,0.3904956579208374,0.34997794032096863,0.2251705825328827,0.10087499767541885,0.2009572982788086,0.22785677015781403,0.20503993332386017,0.20955771207809448,0.3048064708709717,0.3013627529144287,0.283992201089859,0.28269150853157043,0.4167942404747009,0.38376691937446594,0.36068782210350037,0.3494764566421509,0.21954403817653656,0.36245137453079224,0.3298494517803192,0.18294058740139008,0.2869189381599426,0.16742227971553802,0.19423162937164307
169,0.31020867824554443,0.4084722697734833,0.3661612272262573,0.30331018567085266,0.21154016256332397,0.11597590148448944,0.23528145253658295,0.2309800088405609,0.2083047479391098,0.17123708128929138,0.3656978905200958,0.3504924476146698,0.31963929533958435,0.26001301407814026,0.4907190799713135,0.4767954647541046,0.44317665696144104,0.37794971466064453,0.3029170632362366,0.3575088679790497,0.33739927411079407,0.27366432547569275,0.3310035169124603,0.2773617208003998,0.28702518343925476
170,0.33216071128845215,1.6015592813491821,1.5093013048171997,1.2533924579620361,1.318430781364441,0.05206229165196419,0.05519593134522438,0.07689104974269867,0.04057909548282623,0.02249891869723797,0.06473351269960403,0.10900889337062836,0.0936564952135086,0.07653780281543732,0.0806242898106575,0.16179922223091125,0.15822570025920868,0.14582590758800507,0.3108891546726227,1.5119136571884155,1.421762466430664,0.06599671393632889,1.1699950695037842,0.6816495060920715,1.223840594291687
171,0.30148935317993164,1.0973621606826782,1.0325442552566528,0.8885588049888611,0.8741552233695984,0.12517882883548737,0.11403773725032806,0.24984869360923767,0.22377638518810272,0.22720761597156525,0.055743973702192307,0.17118307948112488,0.1438974142074585,0.15755891799926758,0.0654861330986023,0.10960089415311813,0.0755230039358139,0.08929922431707382,0.26088637113571167,1.0237115621566772,0.9580287337303162,0.12946783006191254,0.7941277623176575,0.21094001829624176,0.7736380696296692
172,0.28601983189582825,0.8586959838867188,0.8131169676780701,0.7393415570259094,0.700630247592926,0.29840993881225586,0.4282771944999695,0.819629967212677,0.8012246489524841,0.7672529816627502,0.34713631868362427,0.740779459476471,0.7287970185279846,0.7028859853744507,0.2485060840845108,0.659429132938385,0.6588135361671448,0.6446302533149719,0.24206820130348206,0.7876242995262146,0.7402770519256592,0.42451736330986023,0.6366826891899109,0.41459837555885315,0.5871183276176453
173,0.2724970281124115,0.9348933100700378,0.8731544613838196,0.7313854098320007,0.6862896680831909,0.11704893410205841,0.12808986008167267,0.193415105342865,0.1918027102947235,0.18999449908733368,0.09594099968671799,0.12868964672088623,0.1281125694513321,0.13066747784614563,0.09231612831354141,0.08809307962656021,0.07993103563785553,0.07393278926610947,0.24183058738708496,0.8559834957122803,0.7945510149002075,0.10596758872270584,0.642151951789856,0.07937714457511902,0.5877470970153809
174,0.3266694247722626,0.27795085310935974,0.3005456328392029,0.3686046898365021,0.38621965050697327,0.3832494020462036,0.6783722639083862,1.1018871068954468,1.0542339086532593,1.0122706890106201,0.855257511138916,1.2622172832489014,1.2038540840148926,1.1402344703674316,1.0027661323547363,1.4108341932296753,1.3439096212387085,1.2609124183654785,0.3201296031475067,0.25791916251182556,0.3371739685535431,0.6863827705383301,0.4984303414821625,0.6558771729469299,0.4960922598838806
175,0.3091074824333191,1.1262884140014648,1.069878339767456,0.9048835039138794,0.8890228867530823,0.08136898279190063,0.0758960098028183,0.36537966132164,0.16698342561721802,0.11436494439840317,0.14201149344444275,0.38676148653030396,0.1885998696088791,0.16152402758598328,0.24812567234039307,0.44116705656051636,0.2651694118976593,0.24894152581691742,0.2657760679721832,1.0569902658462524,0.9992218613624573,0.11507882922887802,0.8120731711387634,0.20640455186367035,0.7946600914001465
176,0.4041830897331238,1.4652901887893677,1.4058701992034912,1.128301978111267,1.1225183010101318,0.06485535949468613,0.24567008018493652,0.766541600227356,0.5142442584037781,0.230227991938591,0.3047648072242737,0.8179411292076111,0.5713541507720947,0.3263736069202423,0.3633584976196289,0.8861897587776184,0.6501993536949158,0.43987971544265747,0.3855598270893097,1.3871773481369019,1.3274847269058228,0.249545156955719,1.0527331829071045,0.44771432876586914,1.0414458513259888
177,0.30666542053222656,0.20905712246894836,0.17777220904827118,0.17712342739105225,0.19311568140983582,0.248390793800354,0.41365623474121094,0.7682157158851624,0.6090904474258423,0.5984190106391907,0.59589684009552,0.9084244966506958,0.7576665878295898,0.7361493110656738,0.76589435338974,1.0429120063781738,0.8922936916351318,0.8551090359687805,0.28312134742736816,0.18992005288600922,0.21412107348442078,0.3975684940814972,0.3135196268558502,0.378951758146286,0.3074142634868622
178,0.2990324795246124,1.2830954790115356,1.1988612413406372,0.9999949336051941,1.0293070077896118,0.0476183146238327,0.057541582733392715,0.09227578341960907,0.06621900945901871,0.04739947244524956,0.07566075772047043,0.0963662788271904,0.07172342389822006,0.062481608241796494,0.08398670703172684,0.09921494126319885,0.08392611891031265,0.08617927134037018,0.28630098700523376,1.1880654096603394,1.1120072603225708,0.06773988902568817,0.9189949631690979,0.3911568522453308,0.9310742616653442
179,0.2959018647670746,0.8484347462654114,0.79759281873703,0.6430355310440063,0.5703962445259094,0.4270464777946472,0.3365696370601654,0.7718760967254639,0.7218932509422302,0.7093545794487,0.2132652848958969,0.6325092911720276,0.5763231515884399,0.5785472393035889,0.11285655200481415,0.49604159593582153,0.4189760386943817,0.4259364902973175,0.25597435235977173,0.7818475961685181,0.7250122427940369,0.31321847438812256,0.5470191240310669,0.275594025850296,0.4690669775009155
180,0.21751756966114044,1.111464500427246,1.0313788652420044,0.8134558200836182,0.8260891437530518,0.43480435013771057,0.4783911406993866,0.8483970761299133,0.8527987599372864,0.8462493419647217,0.46434131264686584,0.8185823559761047,0.8203506469726562,0.8146182894706726,0.4362959563732147,0.7812232375144958,0.7783381342887878,0.7682462334632874,0.2128952294588089,1.0160421133041382,0.9402245283126831,0.4584473669528961,0.7373735308647156,0.44175705313682556,0.7310800552368164
181,0.4011651873588562,1.422144889831543,1.3793790340423584,1.1722544431686401,1.1677587032318115,0.2128657102584839,0.30559980869293213,0.970656156539917,0.8237220644950867,0.6310064196586609,0.21850788593292236,0.9151778817176819,0.7495279908180237,0.5113090872764587,0.17095565795898438,0.8806033134460449,0.6941627860069275,0.3999583423137665,0.3506960868835449,1.3560432195663452,1.308834433555603,0.3333272635936737,1.0704363584518433,0.5188038349151611,1.0604932308197021
182,0.47934257984161377,1.9724278450012207,1.907214879989624,1.6064993143081665,1.6767174005508423,0.31420987844467163,0.3416276276111603,1.1160974502563477,0.910076916217804,0.46914735436439514,0.3854811191558838,1.194210410118103,0.9912652969360352,0.5726360082626343,0.4325103163719177,1.2796971797943115,1.0772849321365356,0.6748853921890259,0.4449252784252167,1.8941985368728638,1.829288363456726,0.40425118803977966,1.5180424451828003,0.9833377599716187,1.5818655490875244
183,0.3750000298023224,0.28631407022476196,0.24870793521404266,0.2097175419330597,0.1484907865524292,0.11120845377445221,0.32216429710388184,0.5958409309387207,0.3370463252067566,0.26122036576271057,0.44714510440826416,0.6521393656730652,0.41607150435447693,0.35339251160621643,0.5872998833656311,0.7321497201919556,0.517448902130127,0.4551873505115509,0.33728712797164917,0.2476826310157776,0.2404542714357376,0.3093757629394531,0.27894896268844604,0.28950896859169006,0.23812323808670044
184,0.3073561489582062,0.6847885847091675,0.6562602519989014,0.5607999563217163,0.4691300690174103,0.3095342814922333,0.43896710872650146,0.9143569469451904,0.7592386603355408,0.718849778175354,0.5849687457084656,1.047081470489502,0.895089328289032,0.8514577150344849,0.7243137359619141,1.1762486696243286,1.0211714506149292,0.9691330790519714,0.27481505274772644,0.6227337718009949,0.6008402109146118,0.40963637828826904,0.511631190776825,0.36999303102493286,0.44049081206321716
185,0.31089210510253906,0.9747770428657532,0.9209873676300049,0.8065277338027954,0.7658506035804749,0.17072941362857819,0.17372705042362213,0.3014034330844879,0.27054616808891296,0.29881542921066284,0.24996641278266907,0.3782218396663666,0.352450966835022,0.37715426087379456,0.3337539732456207,0.45205458998680115,0.42200496792793274,0.43735766410827637,0.2715473175048828,0.9022051095962524,0.8491773009300232,0.1319979429244995,0.7126349210739136,0.12209519743919373,0.6682608723640442
186,0.21824456751346588,0.3649387061595917,0.31853634119033813,0.2566680312156677,0.1566084623336792,0.060782235115766525,0.17583344876766205,0.19571994245052338,0.18530818819999695,0.1695554554462433,0.25121834874153137,0.2615225315093994,0.2454281449317932,0.2228366732597351,0.32902613282203674,0.326663076877594,0.30300116539001465,0.27471011877059937,0.19963441789150238,0.29986199736595154,0.2591869533061981,0.1804029941558838,0.2146470844745636,0.16386109590530396,0.15883970260620117
187,0.3224368989467621,0.9365837574005127,0.8807501792907715,0.7037081122398376,0.645719051361084,0.08047191798686981,0.2825325131416321,0.46374982595443726,0.3778994679450989,0.3551112115383148,0.36052605509757996,0.5481351613998413,0.47463446855545044,0.4444284439086914,0.4298796057701111,0.6330909132957458,0.5691069960594177,0.5341814756393433,0.3069426417350769,0.8583240509033203,0.8048804998397827,0.2842751145362854,0.6389719247817993,0.2581227123737335,0.5785778164863586
188,0.3584498465061188,1.0180575847625732,0.9918381571769714,0.8569321632385254,0.801861584186554,0.259355753660202,0.32021719217300415,0.9657038450241089,0.7698829770088196,0.4380062222480774,0.46473824977874756,1.0696368217468262,0.8774071931838989,0.5706914067268372,0.6173557043075562,1.1847337484359741,0.991106390953064,0.7012524008750916,0.3072752058506012,0.9653211236000061,0.9383415579795837,0.29998183250427246,0.7753280401229858,0.2616165578365326,0.7297394275665283
189,0.27452895045280457,1.2118438482284546,1.1328296661376953,0.9257331490516663,0.9352321028709412,0.050548721104860306,0.14533688127994537,0.22061270475387573,0.20677410066127777,0.18700829148292542,0.18369320034980774,0.28752362728118896,0.27217668294906616,0.24680925905704498,0.2282775640487671,0.3595074415206909,0.34499385952949524,0.31934595108032227,0.2568742036819458,1.129123568534851,1.0511034727096558,0.14882785081863403,0.844251275062561,0.2769877016544342,0.8466730117797852
190,0.16485121846199036,0.11891452968120575,0.08077604323625565,0.0484166145324707,0.06531951576471329,0.08288561552762985,0.1073017418384552,0.22202657163143158,0.20833425223827362,0.1996915489435196,0.11938043683767319,0.15045714378356934,0.14939022064208984,0.1533694863319397,0.2079324573278427,0.10341107845306396,0.11330653727054596,0.12992078065872192,0.13063392043113708,0.05836360156536102,0.03274835646152496,0.08814273029565811,0.07221990078687668,0.09419410675764084,0.07430992275476456
191,0.4158911108970642,0.4479717016220093,0.4303247034549713,0.3914378583431244,0.28572365641593933,0.23132942616939545,0.52321857213974,0.9888215661048889,0.7752187252044678,0.6390302181243896,0.6931736469268799,1.1219955682754517,0.9167726039886475,0.7903263568878174,0.8478631973266602,1.2551130056381226,1.0539666414260864,0.9325873851776123,0.392872154712677,0.39924609661102295,0.41130030155181885,0.522830069065094,0.44262978434562683,0.49955281615257263,0.3999728262424469
192,0.20553667843341827,0.24529854953289032,0.21420863270759583,0.2109619677066803,0.12570542097091675,0.20447991788387299,0.2213054597377777,0.4513007700443268,0.4390047490596771,0.43085983395576477,0.12375742197036743,0.34729039669036865,0.346938818693161,0.35065940022468567,0.13268737494945526,0.24670277535915375,0.26058143377304077,0.27710258960723877,0.15864333510398865,0.1801479458808899,0.1403929442167282,0.19514983892440796,0.09994208067655563,0.18587665259838104,0.07908104360103607
193,0.36220982670783997,1.7217406034469604,1.6185203790664673,1.362345576286316,1.461789846420288,0.3367420732975006,0.3473798632621765,0.743140459060669,0.7403579950332642,0.7473595142364502,0.2969610393047333,0.7411463260650635,0.7437485456466675,0.7525244355201721,0.2595040500164032,0.7482497096061707,0.7515531778335571,0.7562589645385742,0.3537440001964569,1.6186494827270508,1.5226857662200928,0.36714938282966614,1.2781721353530884,0.8883122801780701,1.3594387769699097
194,0.3513510227203369,0.33393844962120056,0.22424758970737457,0.07785486429929733,0.19056202471256256,0.2350996881723404,0.3300764262676239,1.137668251991272,0.9349537491798401,0.6464787125587463,0.37000715732574463,1.0690085887908936,0.8517534732818604,0.49110108613967896,0.5374732613563538,1.0411072969436646,0.8119778037071228,0.38541683554649353,0.31154459714889526,0.2499060034751892,0.19997362792491913,0.32974323630332947,0.236409530043602,0.3642088770866394,0.24945685267448425
195,0.3274846374988556,1.285839557647705,1.204093098640442,1.0316245555877686,1.0653823614120483,0.29603472352027893,0.42869922518730164,0.7402318716049194,0.7274967432022095,0.7022101283073425,0.43038398027420044,0.7208103537559509,0.7045163512229919,0.6804438829421997,0.4046069085597992,0.6898267269134521,0.6721549034118652,0.6498196721076965,0.30274492502212524,1.19638192653656,1.121042251586914,0.43385475873947144,0.9501123428344727,0.5666815042495728,0.9656640291213989
196,0.3267322778701782,1.1121646165847778,1.0608389377593994,0.856034517288208,0.8263999223709106,0.16225162148475647,0.39268749952316284,0.76130610704422,0.580476701259613,0.5022945404052734,0.49764424562454224,0.8643052577972412,0.6949473023414612,0.6249923706054688,0.5915135741233826,0.973550021648407,0.8186376094818115,0.7606514096260071,0.3077094256877899,1.0426217317581177,0.9940624237060547,0.396821528673172,0.7986719608306885,0.36742761731147766,0.7719555497169495
197,0.39949432015419006,1.6952409744262695,1.6095516681671143,1.3703306913375854,1.4415355920791626,0.3340352177619934,0.32066652178764343,0.7085970640182495,0.6699038147926331,0.6991663575172424,0.32850366830825806,0.7656345367431641,0.7254064679145813,0.7507006525993347,0.34811484813690186,0.829044759273529,0.7828441858291626,0.7974437475204468,0.3756082057952881,1.6046123504638672,1.5234395265579224,0.3065129220485687,1.2809817790985107,0.819865882396698,1.3398503065109253
198,0.23691736161708832,0.4516921043395996,0.42399293184280396,0.4041769802570343,0.3825112581253052,0.3716074824333191,0.5877346992492676,0.9900674819946289,0.977514922618866,0.9510389566421509,0.674037516117096,1.0681594610214233,1.0466302633285522,1.0140539407730103,0.7439771890640259,1.1347028017044067,1.103367805480957,1.0652779340744019,0.23236730694770813,0.38142144680023193,0.3698372542858124,0.5873763561248779,0.39680832624435425,0.5502952337265015,0.3994923532009125
199,0.32599419355392456,0.49147361516952515,0.47176674008369446,0.4151592254638672,0.3279876708984375,0.14635534584522247,0.3717751204967499,0.7562863826751709,0.5416735410690308,0.380588173866272,0.5465084910392761,0.8738999962806702,0.6702843904495239,0.524189829826355,0.7136778831481934,1.01442289352417,0.8260846734046936,0.6961179375648499,0.31159666180610657,0.44495636224746704,0.45305150747299194,0.40550312399864197,0.44922909140586853,0.4198278784751892,0.40806135535240173
200,0.3599925935268402,1.5163613557815552,1.4413907527923584,1.1893526315689087,1.2212002277374268,0.10076146572828293,0.23121969401836395,0.4930843710899353,0.33140796422958374,0.3292994499206543,0.2601766288280487,0.5504480004310608,0.40555787086486816,0.4034270942211151,0.29009923338890076,0.6153877973556519,0.48410773277282715,0.48122522234916687,0.3462240397930145,1.4309438467025757,1.3575738668441772,0.2130993753671646,1.109083652496338,0.5837616920471191,1.1314697265625
201,0.3286767601966858,1.6037415266036987,1.5151029825210571,1.227091670036316,1.2830853462219238,0.1262684315443039,0.0361379012465477,0.20461979508399963,0.08487790822982788,0.08740859478712082,0.033918313682079315,0.18406154215335846,0.04336585849523544,0.03899259865283966,0.037879057228565216,0.18804655969142914,0.07656510919332504,0.0704035833477974,0.31854626536369324,1.5106842517852783,1.4241174459457397,0.03643465042114258,1.1497663259506226,0.6407889127731323,1.1932834386825562
202,0.365214467048645,1.6465167999267578,1.5777753591537476,1.2718502283096313,1.3087482452392578,0.06569215655326843,0.1972644180059433,0.7871901392936707,0.5616758465766907,0.2166169136762619,0.2581985592842102,0.8513456583023071,0.6255002021789551,0.31255489587783813,0.32150450348854065,0.9423865675926208,0.7248748540878296,0.44960132241249084,0.34028780460357666,1.5669465065002441,1.4976013898849487,0.14085716009140015,1.1933356523513794,0.6171778440475464,1.2239748239517212
203,0.37650027871131897,1.8603131771087646,1.7677234411239624,1.4551955461502075,1.542982578277588,0.26146334409713745,0.2489343136548996,0.5000215172767639,0.43898382782936096,0.40591317415237427,0.24696581065654755,0.4539276659488678,0.37452518939971924,0.3443365693092346,0.23213519155979156,0.40691882371902466,0.29560065269470215,0.26407644152641296,0.36986401677131653,1.7647048234939575,1.6756335496902466,0.34263068437576294,1.377357840538025,0.9217644333839417,1.4475265741348267
204,0.31247708201408386,1.0668439865112305,1.0197964906692505,0.8372778296470642,0.7957665920257568,0.13642404973506927,0.12577636539936066,0.6063721776008606,0.4103061556816101,0.210526242852211,0.18165577948093414,0.5957293510437012,0.3779573142528534,0.1428946703672409,0.2913442552089691,0.6227608919143677,0.40063661336898804,0.1884281486272812,0.27096351981163025,1.0025501251220703,0.9533900618553162,0.14579594135284424,0.7532268762588501,0.12501966953277588,0.7130762934684753
205,0.25567010045051575,0.44054335355758667,0.39966973662376404,0.34920305013656616,0.2572239339351654,0.173747718334198,0.3169776499271393,0.4809686839580536,0.47496896982192993,0.4588586688041687,0.423068106174469,0.5822749733924866,0.565725564956665,0.5386871695518494,0.5244377851486206,0.6783598065376282,0.6494576334953308,0.6110459566116333,0.2347910851240158,0.3764529824256897,0.34504130482673645,0.31680718064308167,0.3161884546279907,0.29214781522750854,0.2645982801914215
206,0.2931494116783142,1.0756665468215942,1.0181511640548706,0.8641093373298645,0.8449003100395203,0.17619659006595612,0.21578536927700043,0.46144628524780273,0.3895127475261688,0.37127605080604553,0.1282222867012024,0.3782373368740082,0.293428897857666,0.28577154874801636,0.06495825201272964,0.30382663011550903,0.1986244171857834,0.20099397003650665,0.251747727394104,1.0014508962631226,0.9422644972801208,0.2333909571170807,0.765885055065155,0.2633189857006073,0.7396681308746338
207,0.31902623176574707,0.7749315500259399,0.7536585927009583,0.6474912762641907,0.5630670189857483,0.18129009008407593,0.2851189076900482,0.8898684978485107,0.6811922192573547,0.37715473771095276,0.4373311698436737,0.9872362613677979,0.7818472385406494,0.5019622445106506,0.5976759195327759,1.103567123413086,0.8990528583526611,0.6366994976997375,0.273708313703537,0.7226149439811707,0.7031601071357727,0.279739111661911,0.5810732245445251,0.28779712319374084,0.5110157132148743
208,0.3587075471878052,1.1452293395996094,1.1025903224945068,0.8924725651741028,0.846726655960083,0.25467467308044434,0.3887608051300049,0.9900851249694824,0.7853738069534302,0.5941140651702881,0.49825453758239746,1.0992248058319092,0.8997208476066589,0.7218350768089294,0.6026023030281067,1.2116352319717407,1.0132465362548828,0.8419924974441528,0.3324410021305084,1.073163628578186,1.0323880910873413,0.36174872517585754,0.8206601738929749,0.29065558314323425,0.7750003337860107
209,0.33198344707489014,1.3291263580322266,1.2532997131347656,1.066440463066101,1.0893175601959229,0.0549648255109787,0.058038245886564255,0.1145942211151123,0.04579637572169304,0.07084547728300095,0.0953424870967865,0.1412239819765091,0.098508819937706,0.11261872202157974,0.15128985047340393,0.1961238980293274,0.16964714229106903,0.1751352697610855,0.29523831605911255,1.2500447034835815,1.1750516891479492,0.09615854173898697,0.9754495024681091,0.4285886585712433,0.9922806620597839
210,0.46089956164360046,0.38355034589767456,0.33110588788986206,0.29208049178123474,0.2616093158721924,0.13045218586921692,0.4440464377403259,1.0879265069961548,0.81955486536026,0.3673216998577118,0.6378186345100403,1.166876196861267,0.9004549980163574,0.4743331968784332,0.8223189115524292,1.263735055923462,1.0040051937103271,0.6170986890792847,0.4351656436920166,0.3531149625778198,0.35228240489959717,0.4628617763519287,0.44137096405029297,0.47346487641334534,0.39207252860069275
211,0.23868440091609955,0.9305964112281799,0.8663942217826843,0.7213388681411743,0.6943492889404297,0.2206653207540512,0.23685526847839355,0.43668240308761597,0.43685227632522583,0.42855486273765564,0.16100551187992096,0.3580161929130554,0.3620508909225464,0.36021897196769714,0.07556520402431488,0.27642902731895447,0.28456681966781616,0.2866672873497009,0.20391832292079926,0.8505709171295166,0.7859523296356201,0.23832987248897552,0.6275906562805176,0.24390780925750732,0.5915163159370422
212,0.44500091671943665,2.17917537689209,2.0753889083862305,1.7407948970794678,1.8749927282333374,0.0652460902929306,0.04480654001235962,0.34974995255470276,0.11758649349212646,0.030130907893180847,0.07431003451347351,0.35878702998161316,0.11609269678592682,0.05596655234694481,0.10437928140163422,0.3821409046649933,0.1406269669532776,0.10771948099136353,0.4428979754447937,2.0785250663757324,1.9805086851119995,0.5841729640960693,1.6645928621292114,1.2444736957550049,1.7791755199432373
213,0.4755763113498688,0.3811762034893036,0.36677807569503784,0.41757282614707947,0.4328515827655792,0.31308257579803467,0.7074919939041138,1.44741952419281,1.2065364122390747,0.7763869166374207,0.9514685273170471,1.6170496940612793,1.373597264289856,0.9674035906791687,1.1641980409622192,1.7868688106536865,1.5419069528579712,1.158772349357605,0.4703892469406128,0.3636564016342163,0.4431491196155548,0.7268127202987671,0.6043879389762878,0.7182183265686035,0.5922232866287231
